country_region,sub_region_1,date,type,values
Argentina,CABA,2020-05-17,workplaces,-50
Argentina,CABA,2020-05-17,residential,26
Argentina,CABA,2020-05-18,retail_and_recreation,-77
Argentina,CABA,2020-05-18,grocery_and_pharmacy,-22
Argentina,CABA,2020-05-18,parks,-89
Argentina,CABA,2020-05-18,transit_stations,-65
Argentina,CABA,2020-05-18,workplaces,-58
Argentina,CABA,2020-05-18,residential,28
Argentina,CABA,2020-05-19,retail_and_recreation,-77
Argentina,CABA,2020-05-19,grocery_and_pharmacy,-20
Argentina,CABA,2020-05-19,parks,-86
Argentina,CABA,2020-05-19,transit_stations,-65
Argentina,CABA,2020-05-19,workplaces,-58
Argentina,CABA,2020-05-19,residential,28
Argentina,CABA,2020-05-20,retail_and_recreation,-77
Argentina,CABA,2020-05-20,grocery_and_pharmacy,-22
Argentina,CABA,2020-05-20,parks,-83
Argentina,CABA,2020-05-20,transit_stations,-66
Argentina,CABA,2020-05-20,workplaces,-59
Argentina,CABA,2020-05-20,residential,28
Argentina,CABA,2020-05-21,retail_and_recreation,-79
Argentina,CABA,2020-05-21,grocery_and_pharmacy,-27
Argentina,CABA,2020-05-21,parks,-88
Argentina,CABA,2020-05-21,transit_stations,-69
Argentina,CABA,2020-05-21,workplaces,-60
Argentina,CABA,2020-05-21,residential,31
Argentina,CABA,2020-05-22,retail_and_recreation,-78
Argentina,CABA,2020-05-22,grocery_and_pharmacy,-19
Argentina,CABA,2020-05-22,parks,-87
Argentina,CABA,2020-05-22,transit_stations,-66
Argentina,CABA,2020-05-22,workplaces,-57
Argentina,CABA,2020-05-22,residential,32
Argentina,CABA,2020-05-23,retail_and_recreation,-78
Argentina,CABA,2020-05-23,grocery_and_pharmacy,-7
Argentina,CABA,2020-05-23,parks,-85
Argentina,CABA,2020-05-23,transit_stations,-60
Argentina,CABA,2020-05-23,workplaces,-44
Argentina,CABA,2020-05-23,residential,26
Argentina,CABA,2020-05-24,retail_and_recreation,-81
Argentina,CABA,2020-05-24,grocery_and_pharmacy,-23
Argentina,CABA,2020-05-24,parks,-89
Argentina,CABA,2020-05-24,transit_stations,-68
Argentina,CABA,2020-05-24,workplaces,-49
Argentina,CABA,2020-05-24,residential,26
Argentina,CABA,2020-05-25,retail_and_recreation,-88
Argentina,CABA,2020-05-25,grocery_and_pharmacy,-50
Argentina,CABA,2020-05-25,parks,-92
Argentina,CABA,2020-05-25,transit_stations,-83
Argentina,CABA,2020-05-25,workplaces,-83
Argentina,CABA,2020-05-25,residential,35
Argentina,CABA,2020-05-26,retail_and_recreation,-77
Argentina,CABA,2020-05-26,grocery_and_pharmacy,-23
Argentina,CABA,2020-05-26,parks,-85
Argentina,CABA,2020-05-26,transit_stations,-66
Argentina,CABA,2020-05-26,workplaces,-57
Argentina,CABA,2020-05-26,residential,27
Argentina,CABA,2020-05-27,retail_and_recreation,-77
Argentina,CABA,2020-05-27,grocery_and_pharmacy,-18
Argentina,CABA,2020-05-27,parks,-84
Argentina,CABA,2020-05-27,transit_stations,-66
Argentina,CABA,2020-05-27,workplaces,-57
Argentina,CABA,2020-05-27,residential,28
Argentina,CABA,2020-05-28,retail_and_recreation,-77
Argentina,CABA,2020-05-28,grocery_and_pharmacy,-20
Argentina,CABA,2020-05-28,parks,-84
Argentina,CABA,2020-05-28,transit_stations,-66
Argentina,CABA,2020-05-28,workplaces,-58
Argentina,CABA,2020-05-28,residential,29
Argentina,CABA,2020-05-29,retail_and_recreation,-77
Argentina,CABA,2020-05-29,grocery_and_pharmacy,-16
Argentina,CABA,2020-05-29,parks,-85
Argentina,CABA,2020-05-29,transit_stations,-65
Argentina,CABA,2020-05-29,workplaces,-56
Argentina,CABA,2020-05-29,residential,32
Argentina,CABA,2020-05-30,retail_and_recreation,-80
Argentina,CABA,2020-05-30,grocery_and_pharmacy,-16
Argentina,CABA,2020-05-30,parks,-88
Argentina,CABA,2020-05-30,transit_stations,-65
Argentina,CABA,2020-05-30,workplaces,-43
Argentina,CABA,2020-05-30,residential,27
Argentina,CABA,2020-05-31,retail_and_recreation,-81
Argentina,CABA,2020-05-31,grocery_and_pharmacy,-28
Argentina,CABA,2020-05-31,parks,-89
Argentina,CABA,2020-05-31,transit_stations,-69
Argentina,CABA,2020-05-31,workplaces,-46
Argentina,CABA,2020-05-31,residential,26
Argentina,CABA,2020-06-01,retail_and_recreation,-77
Argentina,CABA,2020-06-01,grocery_and_pharmacy,-24
Argentina,CABA,2020-06-01,parks,-86
Argentina,CABA,2020-06-01,transit_stations,-67
Argentina,CABA,2020-06-01,workplaces,-57
Argentina,CABA,2020-06-01,residential,28
Argentina,CABA,2020-06-02,retail_and_recreation,-76
Argentina,CABA,2020-06-02,grocery_and_pharmacy,-20
Argentina,CABA,2020-06-02,parks,-85
Argentina,CABA,2020-06-02,transit_stations,-67
Argentina,CABA,2020-06-02,workplaces,-57
Argentina,CABA,2020-06-02,residential,28
Argentina,CABA,2020-06-03,retail_and_recreation,-76
Argentina,CABA,2020-06-03,grocery_and_pharmacy,-17
Argentina,CABA,2020-06-03,parks,-84
Argentina,CABA,2020-06-03,transit_stations,-67
Argentina,CABA,2020-06-03,workplaces,-56
Argentina,CABA,2020-06-03,residential,27
Argentina,CABA,2020-06-04,retail_and_recreation,-77
Argentina,CABA,2020-06-04,grocery_and_pharmacy,-18
Argentina,CABA,2020-06-04,parks,-84
Argentina,CABA,2020-06-04,transit_stations,-67
Argentina,CABA,2020-06-04,workplaces,-57
Argentina,CABA,2020-06-04,residential,29
Argentina,CABA,2020-06-05,retail_and_recreation,-76
Argentina,CABA,2020-06-05,grocery_and_pharmacy,-19
Argentina,CABA,2020-06-05,parks,-84
Argentina,CABA,2020-06-05,transit_stations,-66
Argentina,CABA,2020-06-05,workplaces,-56
Argentina,CABA,2020-06-05,residential,32
Argentina,CABA,2020-06-06,retail_and_recreation,-78
Argentina,CABA,2020-06-06,grocery_and_pharmacy,-12
Argentina,CABA,2020-06-06,parks,-86
Argentina,CABA,2020-06-06,transit_stations,-64
Argentina,CABA,2020-06-06,workplaces,-42
Argentina,CABA,2020-06-06,residential,26
Argentina,CABA,2020-06-07,retail_and_recreation,-80
Argentina,CABA,2020-06-07,grocery_and_pharmacy,-25
Argentina,CABA,2020-06-07,parks,-86
Argentina,CABA,2020-06-07,transit_stations,-68
Argentina,CABA,2020-06-07,workplaces,-44
Argentina,CABA,2020-06-07,residential,25
Argentina,CABA,2020-06-08,retail_and_recreation,-73
Argentina,CABA,2020-06-08,grocery_and_pharmacy,-20
Argentina,CABA,2020-06-08,parks,-81
Argentina,CABA,2020-06-08,transit_stations,-66
Argentina,CABA,2020-06-08,workplaces,-55
Argentina,CABA,2020-06-08,residential,27
Argentina,CABA,2020-06-09,retail_and_recreation,-73
Argentina,CABA,2020-06-09,grocery_and_pharmacy,-18
Argentina,CABA,2020-06-09,parks,-78
Argentina,CABA,2020-06-09,transit_stations,-65
Argentina,CABA,2020-06-09,workplaces,-55
Argentina,CABA,2020-06-09,residential,27
Argentina,CABA,2020-06-10,retail_and_recreation,-72
Argentina,CABA,2020-06-10,grocery_and_pharmacy,-14
Argentina,CABA,2020-06-10,parks,-77
Argentina,CABA,2020-06-10,transit_stations,-64
Argentina,CABA,2020-06-10,workplaces,-54
Argentina,CABA,2020-06-10,residential,26
Argentina,CABA,2020-06-11,retail_and_recreation,-73
Argentina,CABA,2020-06-11,grocery_and_pharmacy,-16
Argentina,CABA,2020-06-11,parks,-79
Argentina,CABA,2020-06-11,transit_stations,-64
Argentina,CABA,2020-06-11,workplaces,-55
Argentina,CABA,2020-06-11,residential,28
Argentina,CABA,2020-06-12,retail_and_recreation,-72
Argentina,CABA,2020-06-12,grocery_and_pharmacy,-13
Argentina,CABA,2020-06-12,parks,-80
Argentina,CABA,2020-06-12,transit_stations,-63
Argentina,CABA,2020-06-12,workplaces,-53
Argentina,CABA,2020-06-12,residential,30
Argentina,CABA,2020-06-13,retail_and_recreation,-75
Argentina,CABA,2020-06-13,grocery_and_pharmacy,-7
Argentina,CABA,2020-06-13,parks,-81
Argentina,CABA,2020-06-13,transit_stations,-61
Argentina,CABA,2020-06-13,workplaces,-37
Argentina,CABA,2020-06-13,residential,25
Argentina,CABA,2020-06-14,retail_and_recreation,-76
Argentina,CABA,2020-06-14,grocery_and_pharmacy,-20
Argentina,CABA,2020-06-14,parks,-81
Argentina,CABA,2020-06-14,transit_stations,-66
Argentina,CABA,2020-06-14,workplaces,-40
Argentina,CABA,2020-06-14,residential,25
Argentina,CABA,2020-06-15,retail_and_recreation,-84
Argentina,CABA,2020-06-15,grocery_and_pharmacy,-41
Argentina,CABA,2020-06-15,parks,-87
Argentina,CABA,2020-06-15,transit_stations,-80
Argentina,CABA,2020-06-15,workplaces,-79
Argentina,CABA,2020-06-15,residential,33
Argentina,CABA,2020-06-16,retail_and_recreation,-70
Argentina,CABA,2020-06-16,grocery_and_pharmacy,-15
Argentina,CABA,2020-06-16,parks,-77
Argentina,CABA,2020-06-16,transit_stations,-63
Argentina,CABA,2020-06-16,workplaces,-54
Argentina,CABA,2020-06-16,residential,26
Argentina,CABA,2020-06-17,retail_and_recreation,-72
Argentina,CABA,2020-06-17,grocery_and_pharmacy,-15
Argentina,CABA,2020-06-17,parks,-77
Argentina,CABA,2020-06-17,transit_stations,-65
Argentina,CABA,2020-06-17,workplaces,-55
Argentina,CABA,2020-06-17,residential,27
Argentina,CABA,2020-06-18,retail_and_recreation,-73
Argentina,CABA,2020-06-18,grocery_and_pharmacy,-17
Argentina,CABA,2020-06-18,parks,-81
Argentina,CABA,2020-06-18,transit_stations,-65
Argentina,CABA,2020-06-18,workplaces,-56
Argentina,CABA,2020-06-18,residential,28
Argentina,CABA,2020-06-19,retail_and_recreation,-72
Argentina,CABA,2020-06-19,grocery_and_pharmacy,-13
Argentina,CABA,2020-06-19,parks,-81
Argentina,CABA,2020-06-19,transit_stations,-65
Argentina,CABA,2020-06-19,workplaces,-54
Argentina,CABA,2020-06-19,residential,29
Argentina,CABA,2020-06-20,retail_and_recreation,-74
Argentina,CABA,2020-06-20,grocery_and_pharmacy,-3
Argentina,CABA,2020-06-20,parks,-79
Argentina,CABA,2020-06-20,transit_stations,-60
Argentina,CABA,2020-06-20,workplaces,-42
Argentina,CABA,2020-06-20,residential,25
Argentina,CABA,2020-06-21,retail_and_recreation,-76
Argentina,CABA,2020-06-21,grocery_and_pharmacy,-27
Argentina,CABA,2020-06-21,parks,-82
Argentina,CABA,2020-06-21,transit_stations,-66
Argentina,CABA,2020-06-21,workplaces,-34
Argentina,CABA,2020-06-21,residential,24
Argentina,CABA,2020-06-22,retail_and_recreation,-74
Argentina,CABA,2020-06-22,grocery_and_pharmacy,-26
Argentina,CABA,2020-06-22,parks,-83
Argentina,CABA,2020-06-22,transit_stations,-69
Argentina,CABA,2020-06-22,workplaces,-57
Argentina,CABA,2020-06-22,residential,27
Argentina,CABA,2020-06-23,retail_and_recreation,-74
Argentina,CABA,2020-06-23,grocery_and_pharmacy,-27
Argentina,CABA,2020-06-23,parks,-82
Argentina,CABA,2020-06-23,transit_stations,-69
Argentina,CABA,2020-06-23,workplaces,-57
Argentina,CABA,2020-06-23,residential,28
Argentina,CABA,2020-06-24,retail_and_recreation,-73
Argentina,CABA,2020-06-24,grocery_and_pharmacy,-18
Argentina,CABA,2020-06-24,parks,-79
Argentina,CABA,2020-06-24,transit_stations,-67
Argentina,CABA,2020-06-24,workplaces,-56
Argentina,CABA,2020-06-24,residential,27
Argentina,CABA,2020-06-25,retail_and_recreation,-73
Argentina,CABA,2020-06-25,grocery_and_pharmacy,-17
Argentina,CABA,2020-06-25,parks,-81
Argentina,CABA,2020-06-25,transit_stations,-66
Argentina,CABA,2020-06-25,workplaces,-56
Argentina,CABA,2020-06-25,residential,28
Argentina,CABA,2020-06-26,retail_and_recreation,-72
Argentina,CABA,2020-06-26,grocery_and_pharmacy,-14
Argentina,CABA,2020-06-26,parks,-80
Argentina,CABA,2020-06-26,transit_stations,-65
Argentina,CABA,2020-06-26,workplaces,-54
Argentina,CABA,2020-06-26,residential,31
Argentina,CABA,2020-06-27,retail_and_recreation,-73
Argentina,CABA,2020-06-27,grocery_and_pharmacy,-3
Argentina,CABA,2020-06-27,parks,-79
Argentina,CABA,2020-06-27,transit_stations,-59
Argentina,CABA,2020-06-27,workplaces,-37
Argentina,CABA,2020-06-27,residential,25
Argentina,CABA,2020-06-28,retail_and_recreation,-76
Argentina,CABA,2020-06-28,grocery_and_pharmacy,-21
Argentina,CABA,2020-06-28,parks,-80
Argentina,CABA,2020-06-28,transit_stations,-66
Argentina,CABA,2020-06-28,workplaces,-39
Argentina,CABA,2020-06-28,residential,25
Argentina,CABA,2020-06-29,retail_and_recreation,-71
Argentina,CABA,2020-06-29,grocery_and_pharmacy,-21
Argentina,CABA,2020-06-29,parks,-82
Argentina,CABA,2020-06-29,transit_stations,-66
Argentina,CABA,2020-06-29,workplaces,-56
Argentina,CABA,2020-06-29,residential,27
Argentina,CABA,2020-06-30,retail_and_recreation,-74
Argentina,CABA,2020-06-30,grocery_and_pharmacy,-33
Argentina,CABA,2020-06-30,parks,-84
Argentina,CABA,2020-06-30,transit_stations,-69
Argentina,CABA,2020-06-30,workplaces,-58
Argentina,CABA,2020-06-30,residential,28
Argentina,CABA,2020-07-01,retail_and_recreation,-80
Argentina,CABA,2020-07-01,grocery_and_pharmacy,-24
Argentina,CABA,2020-07-01,parks,-84
Argentina,CABA,2020-07-01,transit_stations,-74
Argentina,CABA,2020-07-01,workplaces,-62
Argentina,CABA,2020-07-01,residential,30
Argentina,CABA,2020-07-02,retail_and_recreation,-80
Argentina,CABA,2020-07-02,grocery_and_pharmacy,-25
Argentina,CABA,2020-07-02,parks,-85
Argentina,CABA,2020-07-02,transit_stations,-73
Argentina,CABA,2020-07-02,workplaces,-61
Argentina,CABA,2020-07-02,residential,31
Argentina,CABA,2020-07-03,retail_and_recreation,-78
Argentina,CABA,2020-07-03,grocery_and_pharmacy,-19
Argentina,CABA,2020-07-03,parks,-83
Argentina,CABA,2020-07-03,transit_stations,-70
Argentina,CABA,2020-07-03,workplaces,-59
Argentina,CABA,2020-07-03,residential,33
Argentina,CABA,2020-07-04,retail_and_recreation,-77
Argentina,CABA,2020-07-04,grocery_and_pharmacy,-10
Argentina,CABA,2020-07-04,parks,-80
Argentina,CABA,2020-07-04,transit_stations,-66
Argentina,CABA,2020-07-04,workplaces,-42
Argentina,CABA,2020-07-04,residential,27
Argentina,CABA,2020-07-05,retail_and_recreation,-77
Argentina,CABA,2020-07-05,grocery_and_pharmacy,-20
Argentina,CABA,2020-07-05,parks,-77
Argentina,CABA,2020-07-05,transit_stations,-67
Argentina,CABA,2020-07-05,workplaces,-42
Argentina,CABA,2020-07-05,residential,26
Argentina,CABA,2020-07-06,retail_and_recreation,-76
Argentina,CABA,2020-07-06,grocery_and_pharmacy,-23
Argentina,CABA,2020-07-06,parks,-82
Argentina,CABA,2020-07-06,transit_stations,-70
Argentina,CABA,2020-07-06,workplaces,-59
Argentina,CABA,2020-07-06,residential,29
Argentina,CABA,2020-07-07,retail_and_recreation,-76
Argentina,CABA,2020-07-07,grocery_and_pharmacy,-23
Argentina,CABA,2020-07-07,parks,-82
Argentina,CABA,2020-07-07,transit_stations,-69
Argentina,CABA,2020-07-07,workplaces,-59
Argentina,CABA,2020-07-07,residential,29
Argentina,CABA,2020-07-08,retail_and_recreation,-73
Argentina,CABA,2020-07-08,grocery_and_pharmacy,-10
Argentina,CABA,2020-07-08,parks,-78
Argentina,CABA,2020-07-08,transit_stations,-67
Argentina,CABA,2020-07-08,workplaces,-57
Argentina,CABA,2020-07-08,residential,27
Argentina,CABA,2020-07-09,retail_and_recreation,-84
Argentina,CABA,2020-07-09,grocery_and_pharmacy,-35
Argentina,CABA,2020-07-09,parks,-83
Argentina,CABA,2020-07-09,transit_stations,-80
Argentina,CABA,2020-07-09,workplaces,-78
Argentina,CABA,2020-07-09,residential,35
Argentina,CABA,2020-07-10,retail_and_recreation,-84
Argentina,CABA,2020-07-10,grocery_and_pharmacy,-33
Argentina,CABA,2020-07-10,parks,-87
Argentina,CABA,2020-07-10,transit_stations,-79
Argentina,CABA,2020-07-10,workplaces,-75
Argentina,CABA,2020-07-10,residential,37
Argentina,CABA,2020-07-11,retail_and_recreation,-76
Argentina,CABA,2020-07-11,grocery_and_pharmacy,-11
Argentina,CABA,2020-07-11,parks,-76
Argentina,CABA,2020-07-11,transit_stations,-65
Argentina,CABA,2020-07-11,workplaces,-41
Argentina,CABA,2020-07-11,residential,26
Argentina,CABA,2020-07-12,retail_and_recreation,-79
Argentina,CABA,2020-07-12,grocery_and_pharmacy,-28
Argentina,CABA,2020-07-12,parks,-79
Argentina,CABA,2020-07-12,transit_stations,-69
Argentina,CABA,2020-07-12,workplaces,-43
Argentina,CABA,2020-07-12,residential,26
Argentina,CABA,2020-07-13,retail_and_recreation,-75
Argentina,CABA,2020-07-13,grocery_and_pharmacy,-22
Argentina,CABA,2020-07-13,parks,-82
Argentina,CABA,2020-07-13,transit_stations,-69
Argentina,CABA,2020-07-13,workplaces,-58
Argentina,CABA,2020-07-13,residential,28
Argentina,CABA,2020-07-14,retail_and_recreation,-74
Argentina,CABA,2020-07-14,grocery_and_pharmacy,-22
Argentina,CABA,2020-07-14,parks,-80
Argentina,CABA,2020-07-14,transit_stations,-69
Argentina,CABA,2020-07-14,workplaces,-59
Argentina,CABA,2020-07-14,residential,28
Argentina,CABA,2020-07-15,retail_and_recreation,-74
Argentina,CABA,2020-07-15,grocery_and_pharmacy,-16
Argentina,CABA,2020-07-15,parks,-78
Argentina,CABA,2020-07-15,transit_stations,-68
Argentina,CABA,2020-07-15,workplaces,-57
Argentina,CABA,2020-07-15,residential,27
Argentina,CABA,2020-07-16,retail_and_recreation,-76
Argentina,CABA,2020-07-16,grocery_and_pharmacy,-24
Argentina,CABA,2020-07-16,parks,-82
Argentina,CABA,2020-07-16,transit_stations,-70
Argentina,CABA,2020-07-16,workplaces,-59
Argentina,CABA,2020-07-16,residential,30
Argentina,CABA,2020-07-17,retail_and_recreation,-74
Argentina,CABA,2020-07-17,grocery_and_pharmacy,-14
Argentina,CABA,2020-07-17,parks,-79
Argentina,CABA,2020-07-17,transit_stations,-67
Argentina,CABA,2020-07-17,workplaces,-56
Argentina,CABA,2020-07-17,residential,31
Argentina,CABA,2020-07-18,retail_and_recreation,-76
Argentina,CABA,2020-07-18,grocery_and_pharmacy,-11
Argentina,CABA,2020-07-18,parks,-81
Argentina,CABA,2020-07-18,transit_stations,-65
Argentina,CABA,2020-07-18,workplaces,-39
Argentina,CABA,2020-07-18,residential,26
Argentina,CABA,2020-07-19,retail_and_recreation,-73
Argentina,CABA,2020-07-19,grocery_and_pharmacy,-17
Argentina,CABA,2020-07-19,parks,-69
Argentina,CABA,2020-07-19,transit_stations,-63
Argentina,CABA,2020-07-19,workplaces,-37
Argentina,CABA,2020-07-19,residential,23
Argentina,CABA,2020-07-20,retail_and_recreation,-69
Argentina,CABA,2020-07-20,grocery_and_pharmacy,-17
Argentina,CABA,2020-07-20,parks,-76
Argentina,CABA,2020-07-20,transit_stations,-66
Argentina,CABA,2020-07-20,workplaces,-55
Argentina,CABA,2020-07-20,residential,26
Argentina,CABA,2020-07-21,retail_and_recreation,-72
Argentina,CABA,2020-07-21,grocery_and_pharmacy,-22
Argentina,CABA,2020-07-21,parks,-76
Argentina,CABA,2020-07-21,transit_stations,-68
Argentina,CABA,2020-07-21,workplaces,-57
Argentina,CABA,2020-07-21,residential,27
Argentina,Buenos Aires,2020-02-15,retail_and_recreation,-1
Argentina,Buenos Aires,2020-02-15,grocery_and_pharmacy,-2
Argentina,Buenos Aires,2020-02-15,parks,0
Argentina,Buenos Aires,2020-02-15,transit_stations,4
Argentina,Buenos Aires,2020-02-15,workplaces,0
Argentina,Buenos Aires,2020-02-15,residential,0
Argentina,Buenos Aires,2020-02-16,retail_and_recreation,-10
Argentina,Buenos Aires,2020-02-16,grocery_and_pharmacy,-7
Argentina,Buenos Aires,2020-02-16,parks,-15
Argentina,Buenos Aires,2020-02-16,transit_stations,-4
Argentina,Buenos Aires,2020-02-16,workplaces,-4
Argentina,Buenos Aires,2020-02-16,residential,1
Argentina,Buenos Aires,2020-02-17,retail_and_recreation,-17
Argentina,Buenos Aires,2020-02-17,grocery_and_pharmacy,-14
Argentina,Buenos Aires,2020-02-17,parks,-32
Argentina,Buenos Aires,2020-02-17,transit_stations,-5
Argentina,Buenos Aires,2020-02-17,workplaces,5
Argentina,Buenos Aires,2020-02-17,residential,2
Argentina,Buenos Aires,2020-02-18,retail_and_recreation,4
Argentina,Buenos Aires,2020-02-18,grocery_and_pharmacy,6
Argentina,Buenos Aires,2020-02-18,parks,-6
Argentina,Buenos Aires,2020-02-18,transit_stations,10
Argentina,Buenos Aires,2020-02-18,workplaces,8
Argentina,Buenos Aires,2020-02-18,residential,-1
Argentina,Buenos Aires,2020-02-19,retail_and_recreation,-2
Argentina,Buenos Aires,2020-02-19,grocery_and_pharmacy,-2
Argentina,Buenos Aires,2020-02-19,parks,10
Argentina,Buenos Aires,2020-02-19,transit_stations,8
Argentina,Buenos Aires,2020-02-19,workplaces,9
Argentina,Buenos Aires,2020-02-19,residential,-2
Argentina,Buenos Aires,2020-02-20,retail_and_recreation,1
Argentina,Buenos Aires,2020-02-20,grocery_and_pharmacy,4
Argentina,Buenos Aires,2020-02-20,parks,-14
Argentina,Buenos Aires,2020-02-20,transit_stations,7
Argentina,Buenos Aires,2020-02-20,workplaces,6
Argentina,Buenos Aires,2020-02-20,residential,-1
Argentina,Buenos Aires,2020-02-21,retail_and_recreation,1
Argentina,Buenos Aires,2020-02-21,grocery_and_pharmacy,5
Argentina,Buenos Aires,2020-02-21,parks,-18
Argentina,Buenos Aires,2020-02-21,transit_stations,8
Argentina,Buenos Aires,2020-02-21,workplaces,7
Argentina,Buenos Aires,2020-02-21,residential,-1
Argentina,Buenos Aires,2020-02-22,retail_and_recreation,4
Argentina,Buenos Aires,2020-02-22,grocery_and_pharmacy,7
Argentina,Buenos Aires,2020-02-22,parks,0
Argentina,Buenos Aires,2020-02-22,transit_stations,6
Argentina,Buenos Aires,2020-02-22,workplaces,-1
Argentina,Buenos Aires,2020-02-22,residential,0
Argentina,Buenos Aires,2020-02-23,retail_and_recreation,13
Argentina,Buenos Aires,2020-02-23,grocery_and_pharmacy,9
Argentina,Buenos Aires,2020-02-23,parks,15
Argentina,Buenos Aires,2020-02-23,transit_stations,4
Argentina,Buenos Aires,2020-02-23,workplaces,-2
Argentina,Buenos Aires,2020-02-23,residential,0
Argentina,Buenos Aires,2020-02-24,retail_and_recreation,-5
